category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Indie,09eSdS5RTgyodJt3krr5AC,63,0.315,0.37200000000000005,11,-8.369,0.0336,0.13699999999999998,0.0356,0.124,0.11800000000000001,175.71200000000002,3
Indie,3Q3LbqfjDhWjmyYeirHfDe,61,0.256,0.513,10,-6.04,0.0338,0.0244,0.0028,0.127,0.38,142.293,3
Indie,5Lvwdiy3nmCgfp63XhJPcc,42,0.499,0.7559999999999999,9,-7.666,0.044000000000000004,0.00351,0.000989,0.10300000000000001,0.0865,119.96,4
Indie,5oavHr1Xk65ehSo43KPe5f,38,0.46,0.927,10,-3.642,0.0794,0.000272,2e-06,0.268,0.581,128.175,4
Indie,72NWqy2tK4RSd9PwH9RXbC,45,0.46299999999999997,0.59,9,-7.285,0.0386,0.31,0.0032700000000000003,0.369,0.10800000000000001,135.977,4
Indie,33XbOmDv1EwNKnP4a9nSaU,42,0.758,0.56,9,-5.112,0.0279,0.235,2.3e-05,0.0735,0.823,92.61,4
Indie,4RG9Ulx2XrTg2achBTPaoo,52,0.5720000000000001,0.857,4,-9.845,0.037000000000000005,0.0034100000000000003,0.0146,0.155,0.6779999999999999,133.893,4
Indie,0OsXnShB0J87QppZHxgjIA,49,0.22899999999999998,0.9179999999999999,8,-3.4330000000000003,0.0729,7.099999999999999e-05,1.9e-05,0.214,0.264,165.89700000000002,4
Indie,3ixTiPABjqkBKPocxq6oIe,72,0.34600000000000003,0.9159999999999999,0,-3.588,0.0703,0.0331,4e-06,0.11699999999999999,0.259,164.005,4
Indie,3PJqVKBvamWgzODoRwqZGm,61,0.488,0.968,0,-5.705,0.0375,0.0207,0.000124,0.14800000000000002,0.61,116.223,4
Indie,3U6eoBDja6q0pn9PdB665Y,34,0.439,0.33299999999999996,6,-11.550999999999998,0.0311,0.672,0.0496,0.0925,0.297,82.27600000000001,4
Indie,7vKuhOjfafFOHGz8j1x0aq,49,0.516,0.695,7,-7.292999999999999,0.0445,0.0188,0.0,0.139,0.371,98.07799999999999,4
Indie,0ZyrgDl8C0Cq9Gt3nPxqvd,9,0.263,0.778,9,-5.417999999999999,0.0334,1.2e-05,8e-06,0.375,0.19899999999999998,90.512,4
Indie,7cS9IvXSnBflaPOMpYlvQ5,47,0.302,0.415,2,-7.23,0.037000000000000005,0.326,3.2e-05,0.121,0.145,107.854,3
Indie,00FjPtTqy9JtPsjwVJMRxw,38,0.617,0.379,6,-11.997,0.0283,0.217,1.2e-05,0.375,0.259,137.019,4
Indie,1UPbMOdvd82WdzjxG4ZLdV,10,0.767,0.408,2,-8.104,0.0512,0.669,0.0009220000000000001,0.396,0.222,123.331,3
Indie,39CKuYzxf225JhC9Ht3Ghx,55,0.43799999999999994,0.718,3,-3.694,0.0366,0.0374,0.00031600000000000004,0.318,0.64,96.56700000000001,4
Indie,0Qw7qGuXlVBZLcfoQ17yZn,67,0.419,0.358,5,-10.749,0.033,0.45799999999999996,0.0479,0.168,0.21899999999999997,128.764,4
Indie,4I5kQyAYTvwHEIiZIP8B2j,65,0.32899999999999996,0.32799999999999996,7,-12.02,0.0385,0.733,0.89,0.114,0.0746,104.26,4
Indie,43zbl1HtPGmdXktjOzRFXX,56,0.44,0.289,2,-11.797,0.0311,0.608,0.0007480000000000001,0.13,0.145,75.13,4
Indie,5xDQhEvVjbMoy6ViNQxNeG,4,0.53,0.943,7,-6.025,0.0489,0.5,0.23199999999999998,0.932,0.769,144.749,4
Indie,4mDBwlr2OpRZ7E1321E7X3,50,0.496,0.7340000000000001,9,-4.704,0.0404,0.00646,2.4e-05,0.21600000000000003,0.405,162.096,4
Indie,43XTlO2CwtGtLN2Bj6nEvu,17,0.6459999999999999,0.745,7,-5.224,0.0254,0.264,0.00158,0.466,0.604,110.016,4
Indie,1je8teAQYtOnzG7c10MTw5,48,0.767,0.644,11,-6.266,0.084,0.177,0.00042300000000000004,0.14400000000000002,0.532,101.99700000000001,4
Indie,28izyGMuPysSxWhKbqxRRc,63,0.769,0.511,11,-8.357000000000001,0.0402,0.0069299999999999995,0.0885,0.223,0.0398,104.00299999999999,4
Indie,3b4GWSS7QnzRKqH0mEYcFH,68,0.638,0.535,9,-7.792000000000001,0.0415,0.623,0.0391,0.0837,0.509,84.947,4
Indie,0BJTbkmrB2Y4E9M8qVzbYZ,14,0.34,0.737,8,-4.681,0.0582,0.000105,0.762,0.0699,0.49,172.02200000000002,4
Indie,5UDLKwnWf824mozRavgsgg,46,0.28800000000000003,0.9329999999999999,9,-4.12,0.0898,1.3000000000000001e-05,0.33299999999999996,0.35600000000000004,0.33399999999999996,167.109,4
Indie,1cA4O8sGOVFRV2c8OlJ2T9,40,0.573,0.499,7,-10.853,0.0306,0.762,0.0052,0.105,0.155,98.012,4
Indie,6Z4VNiWQDXISWuAiJSvfzW,41,0.7070000000000001,0.736,5,-7.071000000000001,0.235,0.124,6e-06,0.341,0.789,111.99600000000001,4
Indie,2y89a0zvMiELpbSnrFeqvK,49,0.5760000000000001,0.629,11,-8.783,0.14800000000000002,0.418,0.0007559999999999999,0.252,0.843,179.782,4
Indie,0SaEmR2rdtfsZawPjMYkWg,70,0.604,0.768,7,-6.484,0.0308,0.541,0.0201,0.752,0.645,123.06700000000001,4
Indie,5iHK8VI9XkJJdXQHCBXeM4,56,0.563,0.8590000000000001,5,-3.5,0.0426,0.0175,0.0101,0.0657,0.43200000000000005,79.947,4
Indie,0pa1iFLMfXO2IcJkMjXiEn,54,0.648,0.961,11,-2.108,0.0454,0.00507,0.00868,0.303,0.9390000000000001,125.971,4
Indie,4dlqDGEpKhJxnwpZ86UGh2,46,0.496,0.44299999999999995,0,-7.815,0.0806,0.647,0.0,0.0672,0.774,143.061,4
Indie,2N60TAtXaCbmi7zqdUoW61,65,0.677,0.74,2,-6.528,0.0243,0.242,0.0146,0.105,0.6809999999999999,110.193,4
Indie,5sn9PhscWVvZF65yvltalv,57,0.664,0.6659999999999999,0,-5.1160000000000005,0.0275,0.00343,0.00010400000000000001,0.068,0.354,96.992,4
Indie,1ygtHRulDcAZ96yBWSPxl2,51,0.225,0.425,8,-7.5920000000000005,0.0323,0.244,0.0167,0.386,0.168,170.926,3
Indie,6OJMVcgJYX3rJrjN6txUOI,53,0.537,0.802,3,-7.9079999999999995,0.03,0.504,0.106,0.15,0.5379999999999999,144.976,4
Indie,64SICei9GrmC85R8Ez7HKL,47,0.556,0.758,7,-5.0360000000000005,0.0274,0.0036299999999999995,6.2e-05,0.24,0.15,134.996,4
Indie,5QLMTt5bNDToePH0Ru0U0h,40,0.637,0.41600000000000004,11,-10.555,0.0455,0.733,7.8e-05,0.11199999999999999,0.324,140.96,4
Indie,5FDatp5gbVAtI9usu6MPJ4,50,0.52,0.805,8,-6.439,0.0284,0.0154,0.0015,0.14400000000000002,0.19699999999999998,99.96600000000001,4
Indie,4HQyqpaakmH7DjNSXAbP0A,27,0.579,0.773,5,-5.72,0.0358,0.221,4e-06,0.175,0.74,122.779,4
Indie,0Fut65rP5acsoOMxrxUgb7,47,0.33899999999999997,0.904,5,-5.836,0.0293,0.0148,0.121,0.147,0.968,145.969,4
Indie,3R3TxklaHKscK12Xo6ytAQ,40,0.365,0.893,2,-3.983,0.0841,0.00331,9e-06,0.142,0.583,163.39,4
Indie,4Avvd1ZV1CX4zLzeMVp8RO,52,0.311,0.884,11,-4.313,0.0703,0.000133,0.0265,0.124,0.371,131.733,4
Indie,3kXKkMgikQywueAo3jZ1tv,5,0.31,0.64,3,-5.484,0.0361,6e-06,0.000918,0.0727,0.49700000000000005,98.073,4
Indie,5l8oNQsDDPNFUIV5M4lzRJ,61,0.579,0.584,5,-7.151,0.0438,0.0856,0.0,0.0958,0.42100000000000004,80.001,4
Indie,0Er7UzDCAsIXVNIf4ORkyZ,34,0.424,0.637,1,-6.818,0.0835,0.000172,1.1e-05,0.0709,0.387,97.961,4
Indie,5YVYVuNA44FT2yVxEXOw3r,63,0.703,0.5489999999999999,0,-9.731,0.0295,0.326,0.00256,0.08199999999999999,0.409,99.985,5
Indie,6dU5RxthbuaN31bRbEDlNw,62,0.6409999999999999,0.5820000000000001,4,-6.553999999999999,0.0483,0.127,0.00632,0.354,0.725,181.03900000000002,4
Indie,3xuTjTxGkMVtxnHCAntxTs,55,0.397,0.915,2,-5.5729999999999995,0.0539,0.0412,0.0641,0.348,0.733,81.044,4
Indie,7FFJTBErmrxgOIlQrA7Zoq,58,0.6679999999999999,0.9440000000000001,7,-6.388,0.0541,0.489,0.0072299999999999994,0.10099999999999999,0.27399999999999997,110.016,4
Indie,1LAzF3sa7k3QrOKtpCVgLJ,51,0.588,0.507,7,-8.15,0.0297,0.0521,0.722,0.188,0.506,128.041,4
Indie,5xoUgPXbMNUmoHU0Enwtwq,73,0.461,0.8,7,-5.402,0.0648,0.276,0.0,0.098,0.768,77.086,4
Indie,5tBnCBnTlDQQRdlqHe9qXq,66,0.39299999999999996,0.605,2,-8.297,0.0312,0.358,0.000453,0.0937,0.204,75.97,4
Indie,6nFdjV1Ko66O111x74K2kn,55,0.5770000000000001,0.46399999999999997,7,-7.943,0.024,0.0979,1e-06,0.154,0.349,90.557,4
Indie,1CxoHCwwmaXHimhV2cyTBx,59,0.657,0.589,5,-11.478,0.0381,0.6559999999999999,0.851,0.10800000000000001,0.593,129.994,4
Indie,25J4d78ESH2MgAJoIakB8O,64,0.601,0.262,2,-8.743,0.0344,0.804,0.0012,0.111,0.213,76.34899999999999,4
Indie,3s1wCVuyXaYagQy1UcFBaw,29,0.313,0.96,11,-4.846,0.271,6.7e-05,0.0245,0.409,0.38,147.961,4
Indie,3esrb0fra9UyMRDTtLOgrd,55,0.623,0.8959999999999999,5,-4.749,0.0374,0.0328,0.0,0.381,0.545,94.19200000000001,4
Indie,3drQLSnECw7QSHMysFqFx7,51,0.46799999999999997,0.48,11,-10.145,0.0233,0.0312,0.00799,0.10300000000000001,0.33399999999999996,80.078,4
Indie,3QxCvkqWdkMqy3CPxOhZ24,59,0.26899999999999996,0.122,1,-10.408,0.0334,0.9520000000000001,0.0,0.0915,0.11599999999999999,83.96700000000001,4
Indie,57dJ5x6Jhfa7rRepCbGRxX,5,0.602,0.47100000000000003,10,-7.5489999999999995,0.0314,0.243,0.132,0.125,0.29100000000000004,134.997,4
Indie,7Arb00EmxvOFqHdjFcGNXS,62,0.535,0.713,5,-6.018,0.0574,0.0666,6.9e-05,0.0715,0.309,99.419,4
Indie,7BVwi9cIzSc6tpyxsp47vJ,70,0.595,0.723,7,-8.256,0.0349,0.047,0.0286,0.0995,0.267,108.04299999999999,1
Indie,73M2Vb5MfZh8iGKudkMtlw,60,0.579,0.605,1,-6.686,0.0328,0.444,0.0006450000000000001,0.11,0.748,121.79299999999999,4
Indie,336ZYcU6poBWi3s8yzRcAD,63,0.599,0.5329999999999999,9,-14.032,0.0472,0.475,0.0015300000000000001,0.235,0.609,122.262,4
Indie,3YiloRbHztZ3zhdy98KJXj,46,0.664,0.348,6,-8.23,0.0357,0.289,0.0221,0.0632,0.621,122.654,4
Indie,1bCmvezFg5MRcENzCGG1Cy,69,0.511,0.815,7,-3.14,0.14400000000000002,0.0491,0.0,0.0826,0.585,154.514,4
Indie,7sVx2NqRMGTWzv6j95gUcA,53,0.434,0.74,4,-3.822,0.109,0.0214,0.188,0.10800000000000001,0.595,164.954,4
Indie,7J4WtoGCdREmGQrSzPYuFe,54,0.6759999999999999,0.6920000000000001,3,-6.353,0.0373,0.0155,3e-06,0.0708,0.752,139.993,4
Indie,1RFfkBxhCGm1n5NN1hIwa9,44,0.521,0.79,2,-6.841,0.0284,0.0754,0.0025399999999999997,0.126,0.273,125.689,4
Indie,44DnIGEvTlhDkGv3xLSDcp,65,0.528,0.86,11,-8.033,0.0397,0.00131,0.25,0.251,0.495,123.12,4
Indie,4gDcrTB7sm4gDJZ0hRjRtN,59,0.599,0.78,11,-5.033,0.0527,0.156,0.0,0.18899999999999997,0.526,122.07700000000001,4
Indie,4Ds7zfkc3g3j9tVhkSLWZc,27,0.883,0.547,8,-10.083,0.0983,0.34,0.00822,0.10300000000000001,0.826,113.959,4
Indie,5CH8BrNveZC65ovX7VuGlk,48,0.5,0.624,7,-5.027,0.0784,0.418,0.0,0.0756,0.18100000000000002,107.956,3
Indie,4dzp8GRpioWBDVABY2JI42,54,0.315,0.345,5,-8.273,0.0328,0.887,0.00611,0.109,0.2,76.28,4
Indie,4EwNG7uCvLEm5a6KgerCHf,11,0.532,0.925,7,-5.9639999999999995,0.07400000000000001,0.0013,0.306,0.508,0.17300000000000001,119.77600000000001,4
Indie,4MbeEkEuBRe6l5ksYXqNXb,12,0.73,0.40299999999999997,4,-10.146,0.0483,0.718,0.00242,0.0985,0.49,124.90100000000001,4
Indie,6OfozNNUAYL8srjQ2R7K9B,8,0.5579999999999999,0.884,1,-3.8360000000000003,0.0319,0.315,0.00633,0.13,0.6809999999999999,139.476,4
Indie,5wggWdmcXun9EfbIi776h6,6,0.381,0.623,6,-7.593999999999999,0.0427,0.0419,2.2e-05,0.10400000000000001,0.327,130.171,4
Indie,71D4LseR0RADPbyvMeTIHR,67,0.368,0.935,4,-3.2039999999999997,0.0587,0.0111,0.00201,0.0948,0.5479999999999999,164.425,4
Indie,3PvzvltQZLIKk9YgoMP3Yq,63,0.461,0.7170000000000001,1,-5.109,0.0324,0.0384,6e-06,0.40399999999999997,0.322,174.047,4
Indie,7fzA4f9vjAusEiBW5XKbTZ,49,0.7120000000000001,0.858,11,-3.91,0.0403,0.032,0.0,0.337,0.736,118.912,4
Indie,1q9B7vpHlvotsw6MGuWQ1H,47,0.397,0.9440000000000001,11,-6.654,0.111,0.00164,1.6e-05,0.22399999999999998,0.21100000000000002,161.94299999999998,4
Indie,3qhobDAfBcVoOWZP8Ck8R2,68,0.664,0.573,5,-6.519,0.0277,0.613,0.000363,0.0857,0.573,76.023,4
Indie,498PZGXoeApGrJ32NmeGbG,61,0.6609999999999999,0.5770000000000001,5,-11.25,0.0369,0.6779999999999999,0.863,0.111,0.639,129.985,4
Indie,0hRYdaKG1LD7rYcFOV3Amz,68,0.818,0.381,8,-8.241,0.153,0.067,0.0267,0.0961,0.0538,137.093,4
Indie,50HHFUvoK3U5cotGu5DHt8,43,0.332,0.18100000000000002,4,-14.642999999999999,0.0338,0.958,0.0006230000000000001,0.131,0.165,75.637,4
Indie,02djsJAroBTBfuC9vEm3ZD,17,0.536,0.28600000000000003,0,-11.457,0.0311,0.853,0.0117,0.0977,0.203,119.929,4
Indie,3XBD2pEimgCRsVwMazPeCa,52,0.34299999999999997,0.856,2,-4.666,0.085,0.259,0.0006730000000000001,0.22399999999999998,0.664,161.846,4
Indie,4Zzh7fl5QkG4vsGm8KMjXw,39,0.506,0.9109999999999999,3,-4.665,0.0454,0.0004969999999999999,0.00259,0.0806,0.374,139.92,3
Indie,14bdkfiD8UAYJalXKFwcwb,3,0.44799999999999995,0.35600000000000004,0,-10.049,0.0324,0.563,7.000000000000001e-06,0.111,0.28,117.11200000000001,4
Indie,5r7pZKWnLAKmH1LA3yVQgG,29,0.659,0.9,7,-3.573,0.0999,0.00403,0.0,0.0825,0.863,116.98299999999999,4
Indie,6uAoFqSLH9UjCPn4yo4HMh,49,0.5529999999999999,0.9279999999999999,0,-6.365,0.0447,0.0104,0.00557,0.149,0.589,121.535,4
Indie,7CfEtEPdd2cZm3BCpWULJZ,36,0.624,0.614,5,-4.824,0.0292,0.000686,0.0,0.0865,0.446,124.95200000000001,4
Indie,4FBCHLTfCcW7vbUhPhinWl,38,0.486,0.541,6,-9.536,0.0667,0.0179,0.0189,0.0739,0.688,129.095,3
Indie,2DopRU3QWz4CWymUUrKvO4,61,0.6459999999999999,0.657,0,-5.3,0.0628,0.145,5.6999999999999996e-05,0.45899999999999996,0.42,139.99,4
Indie,71Znjl8mUrHfSg38OQU8bb,40,0.5870000000000001,0.713,1,-8.857999999999999,0.0268,0.379,0.439,0.332,0.821,130.05,4
Indie,7lw7uY2jcbX0mskCP3Sy8T,62,0.604,0.6579999999999999,4,-4.936,0.0302,0.0318,0.00126,0.131,0.711,106.03299999999999,4
Indie,4XPxOeyQTGv9nxxFvmQTUe,36,0.506,0.7609999999999999,11,-8.165,0.0357,0.062,0.273,0.081,0.97,219.938,4
Indie,0v7S3Jw0t1mmsSz0P4rV7Z,34,0.581,0.5539999999999999,5,-8.047,0.0263,0.00322,0.000868,0.0995,0.606,130.224,4
Indie,20uBdCmVtlUuYsvxysoito,68,0.525,0.503,5,-7.974,0.0272,0.0211,2.5e-05,0.091,0.44299999999999995,138.856,4
Indie,2cNxCW2Sas3PA4LKfDc6lY,26,0.595,0.604,5,-8.73,0.0266,0.0866,0.39799999999999996,0.17600000000000002,0.613,81.017,4
Indie,4c9WmjVlQMr0s1IjbYO52Z,75,0.639,0.7440000000000001,6,-8.377,0.0368,0.0319,0.000458,0.466,0.809,128.047,4
Indie,6cAeudR3Q4uMkhwsC1eCE5,37,0.391,0.153,6,-11.63,0.0315,0.157,0.0,0.138,0.217,113.295,4
Indie,6ZcfaNjfj5PwTU2pQLuvZS,52,0.6,0.904,6,-6.877000000000001,0.0492,0.0198,0.142,0.0823,0.865,151.006,4
Indie,26WlFnTlUSM5R0xg5p6epW,54,0.52,0.8270000000000001,10,-7.225,0.0514,0.0412,0.0235,0.0999,0.396,101.99,4
Indie,1vC6vSlC70K6NE5t9zLGlY,31,0.7,0.361,5,-6.979,0.0301,0.11800000000000001,0.13699999999999998,0.11800000000000001,0.46299999999999997,98.001,4
Indie,7MlxfLgcd3Hxg4eFR6LRiW,37,0.491,0.9279999999999999,9,-5.095,0.0802,0.0019399999999999999,0.000683,0.0689,0.375,120.992,4
Indie,1CZ9XHNJO8N0l8rZH0g2TB,48,0.64,0.257,0,-13.069,0.0345,0.7759999999999999,0.0368,0.10099999999999999,0.207,79.957,4
Indie,3O2pB9JHreUZ9F83qSNmu8,62,0.441,0.57,4,-5.584,0.032,0.0104,0.0146,0.12300000000000001,0.10800000000000001,139.876,4
Indie,1FcZz1kyVomWBEiT93xcJZ,23,0.642,0.47100000000000003,8,-8.49,0.0363,0.316,0.0581,0.537,0.124,125.079,4
Indie,08HmtdAdRYiutP5WO02utw,12,0.721,0.758,11,-7.5360000000000005,0.0372,0.6709999999999999,0.8909999999999999,0.133,0.8640000000000001,150.825,4
Indie,2CRjfe8gLYosdjwT5m84KA,59,0.8240000000000001,0.377,2,-9.222000000000001,0.0436,0.107,0.604,0.11,0.7809999999999999,116.34200000000001,4
Indie,01ddRviR82NK9L1YoeCobv,20,0.344,0.797,8,-4.559,0.0363,0.008329999999999999,0.135,0.244,0.326,149.512,4
Indie,45C0ZObEHvSgqAOipXAcQp,45,0.244,0.9420000000000001,7,-4.25,0.171,0.000127,0.00387,0.152,0.375,172.296,4
Indie,28cWSDq9XnuCRkWv0HBcPh,60,0.684,0.382,5,-8.437999999999999,0.0342,0.21,0.0,0.141,0.42700000000000005,77.408,4
Indie,5LlwIpdodfpiWp24aFP3Fz,61,0.516,0.862,4,-4.66,0.0354,0.000332,1e-05,0.19,0.508,114.964,4
Indie,3kr7EnsuguyprR47QFBZEd,15,0.778,0.618,11,-9.015,0.0314,0.18,0.591,0.7090000000000001,0.885,121.089,4
Indie,4T58uhhixJGUywHmtMgSNW,34,0.49,0.937,5,-4.188,0.109,0.00032900000000000003,0.0,0.389,0.431,120.044,4
Indie,354R34KukeJgmgtfsDbBsu,53,0.483,0.625,1,-5.343999999999999,0.0446,5.6000000000000006e-05,8.8e-05,0.247,0.391,122.012,4
Indie,1JaRZYaWXXwWkji2NBKg3E,36,0.685,0.349,0,-9.193999999999999,0.0364,0.588,0.0,0.14400000000000002,0.344,107.045,4
Indie,3rrtbnOBDzKQfyYKTezEFe,44,0.48100000000000004,0.49,6,-10.097999999999999,0.0271,0.0536,0.12300000000000001,0.0915,0.0373,152.04,4
Indie,4PfP4WMGO1ltuffPS27Bll,44,0.37,0.213,11,-15.954,0.0369,0.9309999999999999,0.0868,0.11199999999999999,0.337,166.15900000000002,4
Indie,7CLIXqGSHPDAOL7tX9LoFG,45,0.447,0.612,1,-7.485,0.304,0.316,0.000168,0.113,0.36200000000000004,85.74700000000001,5
Indie,6vpW6Viyu6ndZGlUErli1P,8,0.711,0.775,1,-4.04,0.0295,0.316,0.0,0.102,0.73,125.044,4
Indie,5h27GYpKZWWhFov8fOunF6,66,0.231,0.919,2,-6.182,0.0728,0.00314,0.00451,0.0643,0.126,146.944,4
Indie,0xLb9aKxyObbRgMnfW7bvB,41,0.6729999999999999,0.774,9,-6.707999999999999,0.0417,0.00828,0.00648,0.0649,0.662,133.023,4
Indie,2T2sYc1gWVAxmHBWUtRzq5,53,0.636,0.965,2,-2.897,0.064,0.0251,1e-06,0.146,0.531,125.04299999999999,4
Indie,0aTsRTMdA1vUNPE87i3sNE,58,0.617,0.629,1,-5.8260000000000005,0.0321,0.0016699999999999998,3.7e-05,0.0729,0.682,100.066,4
Indie,4FZLfNphA3pVgVSiK6DASY,56,0.593,0.617,8,-8.43,0.0472,0.0133,0.00010800000000000001,0.0659,0.32,135.99,4
Indie,5ozIJrlaCAf3g8MMyot483,61,0.609,0.8740000000000001,9,-3.889,0.0293,0.0263,5e-05,0.32799999999999996,0.75,112.01100000000001,4
Indie,4spfRBAAdrMKR35lZWrgYF,65,0.469,0.84,4,-3.263,0.0294,0.0861,0.00195,0.187,0.574,185.96599999999998,4
Indie,2KSSbWLAWSzaso01DEP32W,55,0.642,0.355,5,-14.196,0.0328,0.094,3.4e-05,0.0865,0.723,180.25799999999998,4
Indie,4O1gVJzSiUkEVKvemSE0Mp,39,0.5479999999999999,0.28300000000000003,4,-14.254000000000001,0.0307,0.6729999999999999,0.00024300000000000002,0.131,0.38,145.05100000000002,3
Indie,3L0lIF7SMOz1nYAngGqQrn,45,0.409,0.496,4,-9.193,0.0325,0.6679999999999999,8.6e-05,0.12300000000000001,0.6940000000000001,82.823,4
Indie,1pUNeXXcmAJOyK6TiVL49n,57,0.299,0.818,2,-7.942,0.0649,0.113,2e-06,0.0827,0.605,156.19299999999998,4
Indie,0jqFM7E9z1PLYtPVCuFwAi,47,0.509,0.41700000000000004,10,-9.632,0.0295,0.77,0.0946,0.0887,0.48200000000000004,134.95600000000002,4
Indie,1xJ8RjDucztPOKB0ek95tf,57,0.578,0.37,6,-13.379000000000001,0.0506,0.008490000000000001,0.00937,0.131,0.0631,96.243,4
Indie,7CHEzPsrE1sInccrK5qj4K,47,0.693,0.5579999999999999,4,-10.209,0.0312,0.467,0.35600000000000004,0.11699999999999999,0.597,118.04,4
Indie,0FfDuyyJJftfw6gBqxcod2,43,0.647,0.649,9,-7.183,0.0316,0.0119,0.102,0.16,0.586,119.99700000000001,4
Indie,42ogcCoEQpdE84Hyvg36s8,49,0.35,0.5760000000000001,9,-7.196000000000001,0.0423,0.547,0.000121,0.0983,0.11699999999999999,98.867,4
Indie,1CvaefKjRxcot2DrfY12uD,44,0.515,0.826,9,-5.785,0.22699999999999998,0.00274,0.004529999999999999,0.231,0.55,188.075,4
Indie,0UvZP87gfQKDikJV5VIO7o,22,0.494,0.8320000000000001,4,-4.298,0.0373,0.00118,0.004370000000000001,0.18,0.753,179.97400000000002,4
Indie,1qfYG2JrchEyJiqKnkE7YQ,75,0.55,0.753,6,-4.003,0.0407,0.000665,8e-06,0.0921,0.8390000000000001,139.048,4
Indie,1r5Sio50UmqBG42gt2EKYx,1,0.48700000000000004,0.5579999999999999,9,-8.579,0.0419,0.426,0.000149,0.20600000000000002,0.442,125.804,4
Indie,2BrL11P3djGJKirIN160qf,45,0.6859999999999999,0.6890000000000001,3,-5.558,0.0366,0.00031299999999999996,0.69,0.0492,0.873,121.329,4
Indie,1acb8u70kClk6NjITaZyuG,57,0.507,0.972,8,-2.7230000000000003,0.087,0.0576,1.7e-05,0.14,0.797,120.07600000000001,4
Indie,2bXppHRsro1ALetbcrajkl,1,0.532,0.9079999999999999,7,-2.499,0.121,0.0215,5.4000000000000005e-05,0.618,0.516,142.088,4
Indie,3idthQ24V2aPRcthv7Aq5o,61,0.561,0.706,9,-9.446,0.028999999999999998,0.00263,0.00125,0.122,0.575,126.07700000000001,4
Indie,4UoCsa2KQ0hXOObFUueoJB,36,0.24100000000000002,0.925,7,-4.252,0.113,0.0225,0.00945,0.46299999999999997,0.149,165.054,4
Indie,7ec55GDkRIBmsI8XKrG1lu,61,0.5670000000000001,0.932,7,-5.888,0.0759,0.0147,0.0,0.0484,0.5379999999999999,133.07399999999998,4
Indie,75y0zHZsiqk0k5DtzV887r,44,0.264,0.9079999999999999,7,-2.7089999999999996,0.0584,0.00037,0.00445,0.042,0.239,193.024,4
Indie,1bdp1CY6vfKPESMCa2NI1M,49,0.48100000000000004,0.491,11,-9.2,0.03,0.682,0.0563,0.121,0.626,154.879,4
Indie,7ygO2E3yfwZVYbzaPdGzed,66,0.76,0.701,3,-6.393,0.042,0.23199999999999998,0.00295,0.07,0.8079999999999999,140.023,4
Indie,3l6kkoVNmCxtvG95rGc05Y,31,0.451,0.878,4,-4.434,0.0404,0.0018800000000000002,0.0581,0.0888,0.415,116.581,4
Indie,3Gw0Jd8EEP7v9mUWdkEJCs,50,0.674,0.82,6,-4.058,0.0699,0.24600000000000002,0.0,0.15,0.619,115.99799999999999,4
Indie,2mSaW7u7v3A2rF4RPBodUE,53,0.44299999999999995,0.904,1,-5.078,0.0484,0.000681,0.8029999999999999,0.0706,0.5720000000000001,77.226,4
Indie,7sF2KOkDLXNDAiUXpWP8aR,17,0.742,0.321,0,-13.728,0.0315,0.963,0.0432,0.11,0.602,107.34899999999999,4
Indie,3DMXiboXFZ6TVtaAv1PGSn,52,0.414,0.912,1,-2.197,0.115,0.0477,4.1e-05,0.0958,0.7290000000000001,104.488,4
Indie,47dOtJjjwVkbKW244db2dE,46,0.5529999999999999,0.273,3,-11.579,0.0304,0.899,0.442,0.11199999999999999,0.221,100.956,4
Indie,4STtE8vtSXM17vVqp4KQhK,56,0.156,0.8490000000000001,3,-5.5,0.0664,9.8e-05,0.5539999999999999,0.0793,0.551,186.16400000000002,3
Indie,3PZ4hjMq71CZlFDx3N1oOq,42,0.555,0.555,4,-10.799000000000001,0.0473,0.0444,0.000121,0.111,0.49700000000000005,109.15899999999999,4
Indie,3PzMT13Wyt3hW2WfPFS1Gx,43,0.495,0.504,2,-10.413,0.0415,0.455,5e-06,0.095,0.40700000000000003,80.19,4
Indie,7D7bQZtXupVSEdBrQ3c1dl,48,0.508,0.479,2,-9.65,0.0336,0.85,0.614,0.11800000000000001,0.23199999999999998,147.664,4
Indie,0SjKoMJQ3G2ddc4lt3T9GZ,49,0.649,0.531,1,-9.847000000000001,0.0566,0.65,0.158,0.107,0.341,98.089,4
Jazz,79MgyQQ1Jdk7KuAKlPrQmU,36,0.33399999999999996,0.162,5,-17.274,0.0431,0.981,0.6859999999999999,0.42200000000000004,0.10099999999999999,68.48899999999999,3
Jazz,58ySxQtOOnBnos5xr5R9hc,56,0.32,0.0675,0,-18.277,0.0395,0.9940000000000001,0.9179999999999999,0.11800000000000001,0.0824,63.286,4
Jazz,0jztB5kdiuzsmhCTo1QSr6,42,0.593,0.18,7,-11.485,0.0523,0.852,0.0,0.205,0.539,161.966,4
Jazz,0HZYu8AS0r5StToEYJeDfd,3,0.187,0.0737,0,-21.159000000000002,0.033,0.9390000000000001,0.00037999999999999997,0.10400000000000001,0.0952,83.50200000000001,3
Jazz,6jhLjrVZLoPB3p1xRsk1o2,55,0.79,0.251,10,-10.485999999999999,0.182,0.06,0.722,0.267,0.608,145.06799999999998,4
