Unnamed: 0,songid,song_title,artist_name,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,category
3367,7cdnEbqzVTIfvmFtjzspMA,Alkyda (feat. Ceeza & Ichaba),Legendury Beatz,45,0.726,0.682,8,-10.051,0.187,0.232,0.0,0.5670000000000001,0.848,105.986,4,Pop
3792,3RZZGzGKB69fi3QazWp8Ec,Love (Ain’t Always So Good),Isaac Gracie,49,0.546,0.059,11,-17.765,0.0654,0.928,0.000107,0.106,0.172,76.622,4,Pop
3846,411Ecgzht1ky1mKDSl1N7R,Missing,Everything But The Girl,50,0.6759999999999999,0.486,9,-10.457,0.0327,0.0812,6.1e-05,0.121,0.669,123.555,4,Pop
3233,5nK4zzGtYgKqLKvbnaB0H9,Young Dumb & Broke,Isabella Celander,48,0.8059999999999999,0.205,7,-12.253,0.0451,0.92,0.0,0.113,0.42,118.026,4,Pop
3830,0iYebKFUSfF72fUu2OW6ZT,Super Bass,Nicki Minaj,73,0.727,0.866,11,-4.288,0.185,0.282,4e-06,0.585,0.67,127.01,4,Pop
3471,77TT8Xvx637TpzV8kKGkUw,Titanium (feat. Sia) - feat. Sia,David Guetta,72,0.599,0.8029999999999999,0,-3.641,0.0986,0.069,0.13699999999999998,0.129,0.254,126.057,4,Pop
3788,6xwuCb6zjLz6S8of1HTxpz,The Other (Stripped),Lauv,27,0.376,0.371,7,-6.58,0.0365,0.816,0.0,0.337,0.398,90.514,4,Pop
3773,0ofMkI3jzmGCElAOgOLeo3,The Rhythm of the Night,Corona,68,0.69,0.805,5,-11.522,0.0336,0.000232,0.7390000000000001,0.095,0.792,127.808,4,Pop
3346,4VMFxnw1TWjUMmhwYlkw63,Talk About It,Rukhsana Merrise,5,0.565,0.536,1,-10.772,0.165,0.221,3e-06,0.115,0.217,140.041,4,Pop
3231,7zgveKrOxukG95vxIO3KHd,Trebles Finals: Bright Lights Bigger City/Magic,Various Artists,53,0.691,0.525,9,-7.185,0.217,0.222,0.0,0.18600000000000005,0.413,112.636,4,Pop
3644,1Gdq70zftwyR7AicLQ4lBY,Bad Romance,On The Rocks,35,0.6659999999999999,0.721,9,-5.848,0.0407,0.217,0.0,0.0982,0.498,120.081,4,Pop
3384,6l3iEDNEyAm9AM5MSjvLkm,So Much More Than This,Grace VanderWaal,76,0.742,0.522,5,-4.1110000000000015,0.152,0.136,0.0,0.0422,0.7509999999999999,180.03900000000004,4,Pop
3208,3CKLPDN1AIOYa7QPpy6oDH,Cars,Gary Numan,15,0.488,0.595,2,-9.074,0.0533,0.0421,0.000465,0.14300000000000002,0.733,128.013,4,Pop
3561,1tj7f8nFYCwKNrhVRKjXQT,Bag Of Dreams,Joel Baker,56,0.426,0.28300000000000003,6,-8.824,0.0742,0.626,0.00399,0.14800000000000002,0.298,87.15700000000002,1,Pop
3302,2ZE3DJuizYTad2S4CvRRhK,Easy Love,Lauv,79,0.745,0.481,2,-8.291,0.054000000000000006,0.302,4e-06,0.0808,0.229,137.001,4,Pop
3718,2Ld2LehpgQNREMxl9LlIzm,"Boom, Boom, Boom, Boom!! - Airplay",Vengaboys,62,0.8,0.894,6,-7.346,0.04,0.0108,0.4370000000000001,0.0285,0.968,138.48,4,Pop
3821,5spfJMqDpBvM0YNgAQGqxD,If We Ever Meet Again (Featuring Katy Perry) - feat. ケイティ・ペリー,Timbaland,61,0.652,0.605,8,-7.371,0.0393,0.00481,0.0,0.0605,0.395,126.091,4,Pop
3683,5A6BJLZArq1MPjsnmcuk5f,Lights Down Low,MAX,71,0.623,0.493,5,-7.727,0.0338,0.0632,0.0,0.104,0.595,81.01899999999998,4,Pop
3627,6O20JhBJPePEkBdrB5sqRx,Diamonds,Rihanna,72,0.5529999999999999,0.721,11,-4.835,0.0508,0.00124,0.0,0.114,0.411,91.983,4,Pop
3861,3JbqwFY5q0ORO3siv5zL3A,Smooth Sailin,Leon Bridges,64,0.6409999999999999,0.721,11,-6.7879999999999985,0.0451,0.413,7.000000000000002e-06,0.246,0.747,67.055,4,Pop
3389,1ANc3O9jWyP6B9f4WQkiad,Tainted Love,Various Artists,50,0.621,0.8759999999999999,8,-7.785,0.0751,0.00102,0.0,0.16899999999999998,0.5770000000000001,142.023,4,Pop
3429,4vmgP10TH0YYqJkzr8yLW0,On My Mind,Liam Bailey,32,0.632,0.586,1,-2.7960000000000003,0.0443,0.0103,2.1e-05,0.0624,0.508,109.593,3,Pop
3548,13VVkXQvrhw1bOJQdxfbz7,Rouse Yourself,JC Brooks & The Uptown Sound,1,0.687,0.494,5,-8.287,0.026,0.111,9.5e-05,0.0977,0.439,97.536,4,Pop
3799,49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,73,0.579,0.821,1,-4.6160000000000005,0.152,0.0117,0.0,0.0631,0.561,174.063,4,Pop
3308,2QoyYV4YAuw9T9UgsDoam2,Starboy - Acoustic,Simon Samaeng,70,0.585,0.397,7,-9.847,0.0528,0.782,0.0,0.269,0.224,86.837,4,Pop
3740,6a8qVDg2xbPrd1ayVYaZli,Always Be My Baby,Tim Halperin,59,0.574,0.255,4,-10.247,0.0307,0.778,0.0,0.0889,0.3,139.906,4,Pop
3933,6V8wl8KpfMXivgcO0s9P9h,Belong,Tim Chadwick,55,0.434,0.387,1,-8.991,0.032,0.161,0.0,0.141,0.24,136.62,4,Pop
3600,5TeZ811zCzPSETAzIF38KM,I Love You But Im Lost,Tears For Fears,18,0.511,0.8909999999999999,9,-5.016,0.0481,0.00506,0.0,0.09,0.581,111.008,4,Pop
3615,756CJtQRFSxEx9jV4P9hpA,I Believe In A Thing Called Love,The Darkness,69,0.442,0.846,4,-5.214,0.0764,0.0538,5e-06,0.282,0.634,128.235,4,Pop
7598,1ru5R5iSawvuMELqKXxLjS,The Impression That I Get,The Mighty Mighty Bosstones,62,0.425,0.936,4,-5.354,0.145,0.0908,0.00469,0.201,0.675,182.318,4,Rock
8229,1MlsQwhm6MU3PYMHNIc2YS,Evil - Single Version,Cactus,45,0.25,0.821,7,-7.694,0.075,0.000551,0.00181,0.335,0.7929999999999999,190.203,4,Rock
7998,3jJZVeExYzVYiV6Y9Fl3DX,Plush,Stone Temple Pilots,71,0.423,0.954,7,-3.157,0.047,0.0021,0.0,0.177,0.494,144.553,4,Rock
7437,4V5Uyt51YzGM0Z3P3ubHsb,Spin The Bottle,The Juliana Hatfield Three,33,0.611,0.524,4,-7.144,0.0282,0.634,0.0,0.0844,0.728,148.391,5,Rock
8138,7ohqcy0MESjxurNED68okJ,63 Days,Atlas Genius,56,0.677,0.6859999999999999,1,-6.518,0.0866,0.0122,0.0,0.162,0.7490000000000001,159.97299999999996,4,Rock
7844,4X705JSPvEzEUuP0Oe0HoE,A Whiter Shade Of Pale - Live,Various Artists,0,0.263,0.624,0,-7.582999999999998,0.0549,0.841,0.507,0.975,0.198,131.99,4,Rock
7968,3VEFybccRTeWSZRkJxDuNR,Peaches,The Presidents Of The United States Of America,65,0.417,0.8490000000000001,1,-4.199,0.0481,0.0146,0.000387,0.0673,0.56,94.267,4,Rock
7855,17NMMjZKKqQteiE2AV13T9,Cant Get It Out,Brand New,65,0.5589999999999999,0.705,8,-2.741,0.03,0.0034,0.00016299999999999998,0.6579999999999999,0.25,97.993,4,Rock
7669,6WmVgLj2htklkU3SZOsItg,I Wont Forget You - 2003 - Remaster,Poison,53,0.287,0.84,6,-3.947,0.0404,0.0551,0.0225,0.21,0.636,202.903,4,Rock
7086,6mfkHv00I6jhHIn7EWHJ2N,Just A Girl,No Doubt,57,0.634,0.93,2,-2.793,0.056,0.0944,0.000317,0.134,0.706,108.012,4,Rock
7113,51pQ7vY7WXzxskwloaeqyj,Stairway To Heaven,Led Zeppelin,30,0.34600000000000003,0.335,7,-12.453,0.0339,0.575,0.00674,0.185,0.206,84.204,4,Rock
8196,0IUynghSgeaQuZ5I0Bi5Zc,High,Sir Sly,23,0.75,0.7290000000000001,2,-5.593,0.0363,0.0069700000000000005,0.00421,0.0603,0.762,122.98,4,Rock
7832,0XaPN9mU1BgLJZhuCxzc6T,You,The Pretty Reckless,52,0.314,0.552,6,-7.37,0.0273,0.245,0.113,0.129,0.253,84.469,4,Rock
8160,1y99NoWcpnnb3f8Dfv8iER,Chevalier Bulltoe,Totorro,44,0.5589999999999999,0.718,2,-7.062,0.0715,0.246,0.75,0.114,0.207,138.013,4,Rock
7522,18rrsiC8d16IxvgyvBeFPc,Long Cool Woman (In A Black Dress) - 2003 Remastered Version,The Hollies,45,0.755,0.8690000000000001,9,-9.271,0.0572,0.383,0.00162,0.35100000000000003,0.7859999999999999,138.89600000000002,4,Rock
7965,5UvspVN88FScdaUjfcIfhD,What a Wonderful World,Joey Ramone,0,0.422,0.878,5,-4.863,0.0442,0.00935,0.332,0.201,0.503,84.044,4,Rock
7282,5qm0KiVKMXW1kq6VrnIhz5,Cliffs Of Dover,Eric Johnson,63,0.455,0.765,7,-11.99,0.041,0.157,0.212,0.244,0.305,94.851,4,Rock
7057,3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train,Soul Asylum,68,0.613,0.72,0,-7.957000000000002,0.0425,0.0132,0.0,0.104,0.5429999999999999,117.341,4,Rock
7551,0NnVzBW6TJLaEzcyXjqRDH,Mystik,Tash Sultana,65,0.5479999999999999,0.6990000000000001,2,-7.149,0.0517,0.0223,0.000392,0.0903,0.308,132.798,4,Rock
8041,3WVxWBfDr6OvuGfnPzb7lG,Nearby Catfight,Milk Teeth,42,0.314,0.977,4,-2.809,0.123,0.000391,4e-06,0.0742,0.299,175.928,4,Rock
7420,3vPrFUtWpKT9oNW94NDDEW,Dont Know What You Got (Till Its Gone),Cinderella,56,0.36,0.527,9,-9.883,0.0289,0.229,0.000792,0.0536,0.247,132.639,4,Rock
8149,0fnYEb4IPNMlv46bZweUu8,Broken Bones,CRX,53,0.35200000000000004,0.5710000000000001,2,-3.801,0.0441,3e-05,0.00885,0.125,0.518,99.202,3,Rock
7883,67gDEcUZHO2IfDLCbdUWJY,Washed Up,Bel Heir,53,0.476,0.958,7,-3.227,0.0715,0.0265,0.0,0.237,0.466,145.053,4,Rock
8179,43GS3mtezoIFiuIZCLLiDY,Every Rose Has Its Thorn - 2003 - Remaster,Poison,67,0.5329999999999999,0.637,6,-5.5710000000000015,0.0323,0.16,1.1e-05,0.369,0.289,140.167,4,Rock
8114,44NRdYQw7P0GWuiunRv3hr,I Stand Alone,Godsmack,62,0.213,0.93,0,-4.478,0.0671,4.8e-05,0.0,0.126,0.378,169.22099999999998,4,Rock
7134,2nzlgHTbUDzuRtTFoX3qfJ,Glycerine - Remastered,Bush,64,0.4270000000000001,0.337,5,-11.38,0.0324,0.0325,0.00215,0.0872,0.0861,114.075,4,Rock
8197,3x5IM9VEpsFLhkzy9YT2F0,Venus In Furs,The Velvet Underground,53,0.327,0.64,8,-9.8,0.0354,0.00181,0.544,0.0816,0.591,72.378,4,Rock
7879,7rKyITVLEwldhdXIy7P6Vw,Closer to Fine,Indigo Girls,57,0.54,0.677,9,-6.349,0.0286,0.368,0.0,0.224,0.742,98.339,4,Rock
7912,4P5ZrmZZdwvTpFT9GIFVFI,Cars,Various Artists,28,0.6829999999999999,0.88,2,-4.88,0.0598,0.00744,1e-06,0.129,0.723,128.016,4,Rock
7279,63mkh4yABneHUVhvLCtGau,Behind Blue Eyes,Limp Bizkit,13,0.594,0.479,7,-6.671,0.0268,0.465,0.0,0.0829,0.0941,120.301,4,Rock
7811,7c1Dar0pIAW7w5TzaGjt9t,Jane Says,Janes Addiction,65,0.426,0.65,7,-7.747000000000001,0.0332,0.0387,4e-06,0.126,0.4970000000000001,82.184,4,Rock
7841,5fZtRNrp6xHHEd5nFMGzN9,Misery - Single Version,Creeper,50,0.477,0.506,11,-6.269,0.0313,0.0269,0.0,0.0943,0.184,113.465,4,Rock
8056,52vA3CYKZqZVdQnzRrdZt6,The Times They Are A-Changin,Bob Dylan,70,0.389,0.396,7,-7.999,0.0332,0.887,0.0,0.0828,0.58,171.86,3,Rock
7419,7sVijFZfqgqX91NZmQqi3N,Fresh,Tired Lion,37,0.597,0.55,9,-8.547,0.0287,0.00121,0.34600000000000003,0.0811,0.35,95.032,3,Rock
7288,1yZj1ACstOv0jRgFuKolxI,You Belong to Me,John Lindberg Trio,48,0.555,0.8320000000000001,7,-5.095,0.034,0.254,0.0122,0.679,0.747,97.475,4,Rock
8130,60yoFM8bGVM3JnCgy96Yko,Saturday Nights Alright For Fighting,Elton John,0,0.54,0.964,9,-4.075,0.126,0.0316,0.000112,0.389,0.573,150.00799999999995,4,Rock
7674,3NwaVr6RJg2LPBcJ1Ysl1O,The Fog Rose High,Craft Spells,40,0.613,0.672,11,-7.325,0.0313,0.00117,0.393,0.132,0.805,131.079,4,Rock
7971,7odHgoLFi3GQ90E9PeraI3,Son Of A Preacher Man,Dusty Springfield,64,0.401,0.498,4,-10.682,0.0757,0.394,0.0,0.13,0.813,181.701,4,Rock
7754,6mkVM6lC1Lu6mlAQcpJKrt,Ticket To The Moon,Casanova,43,0.524,0.7509999999999999,3,-8.035,0.0388,0.17,0.000478,0.308,0.477,82.0,4,Rock
7158,5Huuwj6mEuAtyrH5bg6mqM,Tired of Toein the Line,Rocky Burnette,48,0.647,0.6940000000000001,7,-7.365,0.0284,0.0364,0.0,0.0776,0.6809999999999999,121.975,4,Rock
7044,29UccmEOSp9Zb4YTdPk8Ks,Firebird,Milky Chance,59,0.7559999999999999,0.6459999999999999,2,-8.126,0.034,0.0403,0.00784,0.166,0.377,109.983,4,Rock
8222,3VP2BG499sqKXo3f0Cct7J,Freeze Time,311,51,0.59,0.904,9,-5.283,0.138,0.0158,3e-06,0.06,0.784,183.972,4,Rock
7309,0hKF8N8aflF1uDzEEnPr2j,Life Is A Highway,Tom Cochrane,60,0.6829999999999999,0.7509999999999999,5,-10.184,0.0346,0.0681,8e-06,0.248,0.833,103.036,4,Rock
7181,1MCyV705T0Yp2TldCyscGc,The Red Telephone,Love,4,0.465,0.387,7,-13.505,0.0299,0.569,4e-05,0.117,0.0931,110.495,4,Rock
7492,2Acp9zWKJPvAGlgP5y439D,Curse the Weather,Royal Tusk,42,0.311,0.884,11,-4.313,0.0703,0.000133,0.0265,0.124,0.371,131.733,4,Rock
7867,3TeYo0JqXczzdAvwcdm7Li,Wild Child,Lee Rocker,48,0.5710000000000001,0.969,7,-2.863,0.0448,0.0148,0.0,0.0807,0.89,95.016,4,Rock
8232,1CzYqZfQAHor8rCsE6qvjj,Take It Easy,Moons of Mars,46,0.514,0.925,11,-6.252000000000002,0.0352,0.00403,0.0187,0.308,0.887,158.031,4,Rock
7962,19W5OTEcQI3ZoRW1HERMyy,Cancer,Twenty One Pilots,72,0.652,0.295,2,-11.045,0.0477,0.281,1e-05,0.0809,0.202,75.065,4,Rock
7430,7fJZisLc35j8EbIQxTFx8b,Burn a Hole,Skin Yard,40,0.232,0.8759999999999999,2,-8.287,0.0415,1.4e-05,0.258,0.255,0.127,103.556,4,Rock
7028,6UFhNbE4sLRUoM52kC4Xl4,Wicked Game - Live Acoustic,Stone Sour,51,0.561,0.337,8,-9.272,0.0284,0.644,8.8e-05,0.67,0.277,109.373,4,Rock
7648,7szpv1aaSWNBidJqtUnApf,The Company Man,Lee Bains III & The Glory Fires,41,0.334,0.963,8,-2.84,0.0521,0.00169,0.252,0.284,0.501,114.887,4,Rock
7773,3C84jaEdYxiq8LC4jwYqj6,This Is The New S**t,Marilyn Manson,58,0.573,0.865,2,-6.097,0.104,0.00106,0.00469,0.116,0.615,178.115,4,Rock
7038,6I1euZN8qsmXYJq2nDH8EN,Ordeal,Pale Saints,32,0.503,0.539,2,-15.502,0.0349,9.3e-05,0.833,0.265,0.633,121.501,4,Rock
7164,4OE8lJeG82iSDhHo3reh1N,Be Your Man,Demob Happy,26,0.56,0.5579999999999999,5,-4.897,0.0284,0.00205,0.000106,0.162,0.376,94.014,4,Rock
7469,6KKcey1w86oP0qxN8frbfD,Green Onions (45 version),Booker T. & the M.G.s,62,0.7879999999999999,0.38,10,-15.179,0.0346,0.8109999999999999,0.906,0.102,0.894,138.205,4,Rock
8194,0yTJtxZJ5VLfBEHhiNUNeY,Silvertongue,Young the Giant,70,0.6729999999999999,0.789,0,-4.288,0.0408,0.00975,0.0,0.752,0.847,100.043,4,Rock
7366,2xEAfWiQEpZFjogKaHwr4y,Only My Heart Talkin,Alice Cooper,52,0.24,0.91,7,-5.78,0.0815,0.0462,0.0,0.272,0.19,144.53,4,Rock
7954,76aadnUFFANRNDs6L3aqxw,Through Glass,Stone Sour,64,0.545,0.753,3,-4.618,0.036000000000000004,0.0417,0.0,0.389,0.404,105.754,4,Rock
7614,1t1NX1DJQDcmZA0lvCnFjC,Far Behind,Candlebox,61,0.552,0.645,7,-6.595,0.0268,0.00187,1e-06,0.0424,0.563,89.51799999999999,4,Rock
7318,5xC8uOesnn0udeXAYlAnoY,Alright,Supergrass,71,0.467,0.958,4,-4.808,0.0775,0.000479,0.199,0.299,0.721,145.92,4,Rock
7705,2gdt70w8DOCWGq1HdkgSUd,Crazy For This Girl,Evan And Jaron,50,0.457,0.926,0,-5.461,0.038,0.000487,5.7e-05,0.0949,0.406,93.964,4,Rock
7959,12C6ufD5zOWsQGHQY7aXRM,The Violence,Rise Against,64,0.421,0.926,10,-2.427,0.0487,3.6e-05,0.000176,0.0822,0.594,92.023,4,Rock
8141,1BU4ky3CgfqdYmSBfJeV9j,Enemy,Sevendust,56,0.57,0.99,1,-2.272,0.0876,0.00024,0.000379,0.111,0.375,106.909,4,Rock
7498,2jUvEnpLXGQh94Qoymx4P8,Dig,Nothing,39,0.304,0.899,2,-2.705,0.0588,1e-05,0.711,0.0294,0.266,144.113,4,Rock
7145,39tLc4Xp58Lu4KcWHggeE2,Closer,Nine Inch Nails,65,0.5589999999999999,0.725,10,-8.631,0.0426,0.000365,0.5529999999999999,0.112,0.488,90.012,4,Rock
7332,1fMMRoalpb7E8m5FsAta2y,Good Golly Miss Molly,Little Richard,57,0.557,0.873,7,-9.129,0.0444,0.481,0.00021,0.395,0.965,166.18900000000005,4,Rock
7485,08JoE08IrBh5FOW91eq7Hu,Fireworks,Equipe de Foot,10,0.426,0.861,7,-6.8820000000000014,0.0443,0.00193,0.00917,0.231,0.173,105.698,3,Rock
7270,3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),The Beach Boys,64,0.39,0.625,9,-7.813,0.0537,0.36,0.0,0.0663,0.5329999999999999,144.338,4,Rock
8042,3wemSQNIkFIXBUOWmcxJaM,Girl In the City,Norma,28,0.252,0.727,0,-5.766,0.0383,0.114,0.000323,0.245,0.467,206.623,4,Rock
7146,0UP9hnZMZApkQusqMDtmI1,Cold Comfort Lane,Holy Moly & The Crackers,42,0.546,0.907,7,-5.256,0.0517,0.000897,0.000206,0.126,0.7959999999999999,155.02,4,Rock
7082,1KXFSHQU5RJAA4B5cqkRod,The Party,Hightower,25,0.643,0.841,2,-5.1389999999999985,0.0735,0.00024,0.00185,0.0348,0.624,130.004,4,Rock
7099,34miSNKQ0xN7EG8zzzaFzI,Youre Gonna Miss Me (2008 Remastered Original Mono LP Version),The 13th Floor Elevators,49,0.428,0.923,2,-4.454,0.123,0.0108,0.436,0.0985,0.6940000000000001,151.005,4,Rock
7183,1HZ3cUZUw5htSFmah1V8Ko,Shine,Collective Soul,67,0.54,0.423,6,-8.799,0.0283,0.294,0.0884,0.152,0.35,150.135,4,Rock
7474,3Az242rrc2TI6zCpGn7EEW,Now,Jessica93,16,0.436,0.664,11,-6.5360000000000005,0.0335,5e-06,0.7609999999999999,0.115,0.333,123.98,4,Rock
8005,1ZaxUokPjgc4Po18K7t7LW,King Of Pain,Mudvayne,44,0.602,0.935,11,-4.802,0.0755,0.0008439999999999999,1.7e-05,0.0621,0.207,124.989,4,Rock
7736,2tqfby2Fedl25lsJN7mRjV,Pony,Far,0,0.503,0.818,8,-4.363,0.0692,0.0224,0.0391,0.845,0.7959999999999999,142.024,4,Rock
7861,2tzANMKhsl9tSjUNZC2aEi,Eternal Panther,Mogwai,40,0.253,0.994,4,-1.3,0.0651,0.000378,0.0954,0.11,0.0639,76.878,4,Rock
7696,4K2aicOb5OuOA9XDCFJPIW,Blaze Of Somethin,A Thousand Horses,39,0.451,0.8390000000000001,6,-4.65,0.0684,0.0336,0.0,0.103,0.785,99.587,4,Rock
7063,4QJLKU75Rg4558f4LbDBRi,If Today Was Your Last Day,Nickelback,71,0.485,0.911,3,-5.749,0.0355,8.7e-05,0.0,0.092,0.55,89.956,4,Rock
7860,5AxsdEYZKAP0QQQmhhOKDM,Walking On Air,Soundpool,30,0.461,0.835,0,-8.676,0.0392,7.000000000000002e-06,0.845,0.475,0.363,120.023,4,Rock
7874,1Cj2vqUwlJVG27gJrun92y,The Sound Of Silence,Disturbed,78,0.322,0.28,6,-9.367,0.0281,0.468,1e-06,0.102,0.16399999999999998,85.794,4,Rock
7721,3zZQg2DLezm194cTeGQuOD,Faith,Limp Bizkit,37,0.508,0.843,11,-4.916,0.265,0.059,0.00015800000000000002,0.589,0.7440000000000001,94.386,4,Rock
7165,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,3 Doors Down,75,0.545,0.86,11,-5.0539999999999985,0.0306,0.00624,2.2e-05,0.165,0.591,99.031,4,Rock
7205,3tA2Khh4RpQThUoX22PQAG,Legendary,Welshly Arms,49,0.534,0.615,11,-5.4110000000000005,0.0389,0.0557,2e-06,0.0992,0.403,141.915,4,Rock
7568,7dANjnnwmtUSwF25J4MrzZ,Dixie Rock,Wet Willie,35,0.35700000000000004,0.84,7,-7.3279999999999985,0.0546,0.023,0.00349,0.274,0.613,170.262,4,Rock
7743,0wFz9zaIGWpkKtk5F6ig1v,All In One Night,Stereophonics,63,0.569,0.6679999999999999,9,-6.109,0.0266,0.134,0.004079999999999999,0.0855,0.7140000000000001,83.015,4,Rock
7710,4YPhn26bIFm2KUkL1VLzQG,Say It Aint So,Weezer,70,0.635,0.435,3,-7.521,0.031,0.00328,7.000000000000002e-06,0.071,0.445,76.098,4,Rock
7607,7JhTr0G0gr3ESY3B9uqPi4,Dig Down,Muse,72,0.422,0.353,0,-8.414,0.0553,0.0611,0.000391,0.129,0.193,127.056,4,Rock
7937,7ohJuvtlKjKKaimEcvWfh1,Baby Did A Bad Bad Thing - Remastered,Chris Isaak,49,0.58,0.604,2,-6.904,0.09,0.389,0.0005099999999999999,0.111,0.544,152.532,4,Rock
7360,7cwo2T0xg4YNx2M9yLY8sf,Colorblind,Movements,39,0.487,0.924,6,-4.805,0.0515,3.8e-05,0.00189,0.163,0.618,75.007,4,Rock
7296,0wMMEOhwQcbhYNL4KykK9R,Free Bird,Lynyrd Skynyrd,29,0.277,0.802,0,-11.202,0.0521,0.00965,0.0017,0.0623,0.456,118.199,4,Rock
7119,0EKBV6GybPtALXUgWqWrym,The Story,Brandi Carlile,59,0.544,0.5,11,-8.253,0.026,0.0325,4e-06,0.109,0.205,93.621,4,Rock
7631,5UuikgHTxSRFRnC0zXx10i,Aqualung,Jethro Tull,65,0.453,0.601,5,-9.537,0.0621,0.00809,0.0007610000000000001,0.304,0.496,122.591,4,Rock
7070,3g5kQgKEllNBUklsmARGg8,Immigrant Song,Trent Reznor and Atticus Ross,43,0.586,0.924,11,-5.912000000000001,0.0956,0.000417,0.956,0.435,0.0756,120.003,4,Rock
7442,2gFOW2xLk0Cr4CPg3rHBWk,Tant dannées,Aqme,32,0.509,0.984,1,-4.189,0.0836,8e-06,2e-06,0.333,0.44,128.053,4,Rock
8055,47fBL9Hqjq2kFIrg8c1wQi,Rockabilly Rebel,Matchbox,50,0.655,0.916,7,-7.342,0.0432,0.116,0.000755,0.21,0.924,108.687,4,Rock
7629,4GwT2PoXxURFAsbX1DOzjd,Runner,Young Prisms,25,0.46,0.83,2,-7.0,0.03,0.0324,0.937,0.179,0.785,135.02100000000002,4,Rock
8226,53968oKecrFxkErocab2Al,November Rain,Guns N Roses,75,0.197,0.629,11,-9.291,0.03,0.0165,0.279,0.125,0.215,79.495,4,Rock
7742,5pvJ59i7JxylN8VB24xdMs,The Diary Of Jane - Single Version,Breaking Benjamin,60,0.374,0.961,10,-4.421,0.0851,5.5e-05,0.0834,0.138,0.336,167.032,4,Rock
7427,474cWGKmOKwDTmMUAAF6kj,Maybe Its Time,Sixx:A.M.,43,0.442,0.915,9,-3.646,0.0434,0.000828,2.1e-05,0.305,0.389,76.01,4,Rock
7647,3DNXN5fPRdkYm64oCdV8L6,(Ghost) Riders In the Sky,Johnny Cash,49,0.5479999999999999,0.693,10,-9.421,0.038,0.314,0.0189,0.132,0.546,109.633,4,Rock
7886,5eR2WL7ZHLpGv5PfFT9iEJ,Freak Of The Week,Marvelous 3,44,0.618,0.82,11,-4.593,0.0577,0.000543,0.0,0.546,0.515,130.709,4,Rock
7862,0j7UTOVx4jw8rCm720JWgg,Everything Is Alright,The Glorious Sons,50,0.5589999999999999,0.7240000000000001,9,-4.18,0.0348,0.00594,0.0,0.102,0.304,128.88299999999998,4,Rock
7409,2fOmsaSjCncWDVJ1N8S2TZ,Favorite Liar,The Wrecks,12,0.643,0.737,9,-3.467,0.0362,0.0182,1.2e-05,0.131,0.326,119.974,4,Rock
7035,5dcwiQFqn0mTcWewYIv7MV,Personal Jesus,Johnny Cash,52,0.746,0.583,4,-8.173,0.0431,0.5479999999999999,0.000246,0.114,0.733,123.335,4,Rock
7517,3pn2AKLSPP5fVPw5m0Lkje,Favorite Enemy,Various Artists,3,0.261,0.6920000000000001,8,-14.388,0.0564,0.0846,0.0548,0.911,0.486,144.566,4,Rock
7271,0eNeturRjWHoi2SxITY0XC,Star Roving,Slowdive,47,0.329,0.932,9,-4.919,0.0531,0.0712,0.6990000000000001,0.293,0.409,144.05700000000004,4,Rock
7370,5V3mdRI2yQxbSsJGDPc5lD,Chop Suey!,System Of A Down,80,0.42,0.929,7,-3.899,0.121,0.000353,0.0007469999999999999,0.122,0.318,127.204,4,Rock
7452,6UdCTwbVAvNqbWyZKZiRWL,My Generation - Original Mono Version,The Who,57,0.332,0.8220000000000001,0,-6.558,0.0988,0.165,9.3e-05,0.161,0.7490000000000001,96.253,4,Rock
7291,1HXLeO8G18z1LLxk3FbqWD,Hazy Youth,Trementina,32,0.124,0.475,3,-6.791,0.0469,2.1e-05,0.913,0.213,0.403,153.55100000000004,4,Rock
7961,5JBUpI6OGZahUqchMKe6UY,Whipping Post,The Allman Brothers Band,61,0.373,0.648,4,-9.193,0.0344,0.345,0.496,0.0883,0.575,95.155,3,Rock
7244,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Evanescence,73,0.316,0.945,4,-3.169,0.124,0.00895,2e-06,0.396,0.303,189.931,4,Rock
7265,4BYGxv4rxSNcTgT3DsFB9o,Purple Haze,Jimi Hendrix,59,0.529,0.898,2,-5.249,0.0786,0.00627,0.728,0.0668,0.447,108.599,4,Rock
7808,39hfj6Tnqgsxn7jGTfWl18,Shock Me,KISS,48,0.6609999999999999,0.807,1,-7.672999999999999,0.0704,0.0554,0.0004980000000000001,0.0265,0.888,127.11,4,Rock
7398,62nQ8UZVqR2RMvkJHkcO2o,Jeremy,Pearl Jam,72,0.285,0.846,2,-6.472,0.0438,0.0404,0.0,0.182,0.276,108.808,4,Rock
8102,1I3ZtkoM19zN8cV62XpbwW,The Greatest View,Silverchair,52,0.318,0.787,9,-6.437,0.0329,9e-05,6e-05,0.163,0.348,79.15899999999998,4,Rock
7718,5y1jgbDNgTfxoWXv3FhH2Q,Little One,Highly Suspect,68,0.474,0.35100000000000003,7,-7.532999999999999,0.0292,0.0122,7.000000000000002e-06,0.112,0.108,139.827,3,Rock
