category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Metal,5dBEeimjpoqMSsDJJe2nw7,33,0.435,0.998,11,-2.917,0.402,0.00381,2.4e-05,0.21600000000000003,0.0359,150.06799999999998,4
Metal,4zKlkTXbCtQE9dY3SZjRi3,60,0.504,0.963,6,-4.894,0.125,0.00011200000000000001,0.0,0.0906,0.5820000000000001,104.99,4
Metal,2W4bzvPG5P3nBTj4H0jNid,38,0.223,0.8490000000000001,11,-5.438,0.057999999999999996,0.000336,0.0,0.115,0.263,158.30100000000002,4
Metal,5hmek3mrSYvfSElBsPNbxo,41,0.19,0.934,1,-7.796,0.055999999999999994,8e-06,0.107,0.363,0.37200000000000005,98.42399999999999,3
Metal,4TDpf3g3PUl7fzHXuL2UUY,31,0.40700000000000003,0.843,0,-7.226,0.0477,0.007379999999999999,0.00123,0.16899999999999998,0.287,100.48299999999999,4
Metal,722PtlyVgn3xqAgIk493gw,37,0.36700000000000005,0.818,8,-6.3389999999999995,0.0405,0.0045899999999999995,0.000927,0.1,0.391,180.074,3
Metal,2fNxbkv7w4qa7RqtexO2eC,38,0.14300000000000002,0.927,5,-5.75,0.114,0.000325,0.895,0.361,0.0668,140.159,4
Metal,2o4u19nlQWOGg5mLanT7Pg,44,0.551,0.647,6,-10.492,0.0251,0.21100000000000002,1.9e-05,0.0526,0.578,88.27600000000001,4
Metal,5dbGYrYLgHQaRkgDsM5WMp,41,0.46299999999999997,0.985,4,-5.53,0.0835,5e-06,0.00395,0.20800000000000002,0.10800000000000001,104.979,4
Metal,6AlUhxZG6lcSBJlFEG2Mgp,53,0.366,0.963,7,-11.591,0.0708,0.000308,0.00032599999999999996,0.13,0.136,106.52799999999999,4
Metal,14EORgkbXqIx5K4Haucmnb,69,0.552,0.988,1,-2.555,0.0787,0.00010800000000000001,0.309,0.846,0.603,139.941,4
Metal,4Et96UvCqeHItszHzDpXUJ,50,0.466,0.9640000000000001,1,-4.59,0.0655,1.6e-05,0.4,0.34,0.131,125.04799999999999,4
Metal,3qXmiCeIl3Puo7rTcvhvzl,42,0.22,0.966,10,-3.5439999999999996,0.17,3.3e-05,0.0125,0.11699999999999999,0.295,200.04,4
Metal,3fsOBwBwxBB4j1IFhh3s9V,40,0.205,0.95,10,-8.498,0.132,1.9e-05,0.805,0.212,0.3,184.43,4
Metal,2a3AywJ9UUwws73WLguDzd,31,0.521,0.5579999999999999,10,-8.121,0.034,0.561,3.5e-05,0.111,0.0487,111.186,4
Metal,4E5xVW505akJX0wcKj8Mpd,64,0.519,0.982,7,-3.5469999999999997,0.10800000000000001,0.00203,0.00055,0.0971,0.359,97.745,4
Metal,7Gloeoy3K0fLoJPVX9g2XI,26,0.508,0.9309999999999999,0,-5.292000000000001,0.044000000000000004,6.4e-05,1.3000000000000001e-05,0.084,0.22,103.01299999999999,4
Metal,3tmlMae0QC6U1rXROIPGOD,38,0.534,0.9690000000000001,3,-3.378,0.0535,0.000359,0.564,0.26899999999999996,0.589,75.005,4
Metal,2JS1iE5A5RHvUPH5Zl9jlF,69,0.221,0.956,0,-4.641,0.0876,0.0103,0.000523,0.195,0.424,173.25400000000002,4
Metal,1uIV4zBthqNzaEJ0w9DLuC,33,0.336,0.9359999999999999,9,-4.037,0.0424,0.000587,0.0475,0.171,0.474,180.014,4
Metal,60fUDmIWuKhngaeBIVhqIV,64,0.513,0.88,7,-4.69,0.0309,9.6e-05,0.00614,0.0824,0.495,92.35799999999999,4
Metal,12NwYmQT1Mm7gkrCjIuq0d,44,0.252,0.903,0,-6.297000000000001,0.0972,0.000125,0.49700000000000005,0.133,0.187,193.915,4
Metal,5THZ7kOiB7uJSIIz7yPv8Y,48,0.349,0.983,7,-3.134,0.166,0.00022400000000000002,0.00013000000000000002,0.308,0.156,113.75,4
Metal,0UBOXbIYG8JQl1H5qpk4TC,42,0.387,0.9670000000000001,5,-3.335,0.128,6.6e-05,0.226,0.337,0.0536,129.904,4
Metal,24ynUDN0jSQykVbYKBu1Hu,57,0.373,0.992,2,-4.1419999999999995,0.132,2.7000000000000002e-05,1.1e-05,0.35100000000000003,0.21100000000000002,102.723,3
Metal,521gC8oqqmUknLZpodHOh9,64,0.521,0.721,2,-7.699,0.0254,0.0034799999999999996,0.0113,0.391,0.605,97.57799999999999,4
Metal,08mG3Y1vljYA6bvDt4Wqkj,82,0.31,0.7,9,-5.678,0.047,0.011000000000000001,0.00965,0.0828,0.782,188.386,4
Metal,5uED8cg9YX82prOegX5XKE,25,0.46,0.981,9,-3.9960000000000004,0.105,2e-06,0.69,0.299,0.28300000000000003,141.911,4
Metal,1V2XHQhu782vnoD7Cx3rZi,26,0.563,0.845,6,-3.775,0.0373,0.0262,2e-06,0.336,0.37799999999999995,114.024,4
Metal,2k8Ncco5vdAcOnZGE1vw6s,1,0.5539999999999999,0.628,7,-5.892,0.0261,0.591,7.5e-05,0.10400000000000001,0.23199999999999998,137.001,3
Metal,1gphNFacqVFxEiat6qkn34,36,0.418,0.956,0,-2.755,0.0459,1.6e-05,0.6759999999999999,0.147,0.359,95.054,4
Metal,4YhSKBLzwCHt26wvDUsVTz,42,0.418,0.905,5,-6.181,0.0746,0.000239,0.13,0.0413,0.254,179.99400000000003,3
Metal,29cq73YyctBzMjLZsAoKdb,61,0.6859999999999999,0.8740000000000001,2,-6.416,0.0545,0.000338,0.0795,0.13699999999999998,0.397,130.002,4
Metal,5ofmqg8F5VDF9vraJshExG,5,0.23600000000000002,0.45899999999999996,4,-7.212999999999999,0.0306,0.0678,0.0,0.0985,0.0634,119.074,4
Metal,2tAeN2TKlQLOoSPXtARzBV,66,0.225,0.6890000000000001,8,-9.12,0.0555,0.469,0.813,0.337,0.5539999999999999,93.79799999999999,4
Metal,56nzy7oZcXjCsgSwspgXwp,21,0.12300000000000001,0.945,2,-6.99,0.10300000000000001,0.0,0.899,0.23800000000000002,0.0597,160.04,4
Metal,3CEvrKepiFa3UZC8Go6g2m,7,0.444,0.938,6,-4.56,0.0855,0.000234,0.0,0.0513,0.74,170.15,4
Metal,5gp9UXTiUKw0EbKdmdln9O,33,0.331,0.327,10,-12.745999999999999,0.0342,0.68,0.0726,0.106,0.242,114.59899999999999,3
Metal,166Jkc8Bbe9hJdQqGe6XVX,31,0.501,0.9259999999999999,2,-5.359,0.0578,0.000938,0.0,0.127,0.57,120.01,4
Metal,2mp3AzrTDVRNR19eYvkk0p,33,0.35100000000000003,0.8270000000000001,2,-5.19,0.045,2.8000000000000003e-05,0.00268,0.152,0.39299999999999996,140.22299999999998,4
Metal,1Ofboz95HMxeJM3UeNY3El,9,0.52,0.569,0,-7.627999999999999,0.0293,0.0072900000000000005,0.0,0.1,0.228,108.06299999999999,4
Metal,6WpBVuUamCe2dgWGkKdQJ8,36,0.521,0.855,5,-5.485,0.0477,0.000147,0.0474,0.10099999999999999,0.337,129.94899999999998,4
Metal,0Wjm38BazYve8BfoWX34Im,45,0.401,0.973,10,-2.985,0.17800000000000002,0.000733,2e-06,0.15,0.309,104.40100000000001,4
Metal,2iQoaliksvoEBhldqjYPgL,57,0.49700000000000005,0.978,11,-4.356,0.07200000000000001,0.000367,0.0,0.389,0.6859999999999999,92.022,4
Metal,3C01AqQz8YMmgyoX2NoIoJ,34,0.261,0.863,11,-7.199,0.0721,4.6e-05,7.000000000000001e-06,0.32899999999999996,0.316,108.34700000000001,4
Metal,2CH4fkA7TFrLfxaZxLCblI,36,0.342,0.991,11,-2.3,0.337,0.00010800000000000001,0.125,0.272,0.0676,75.134,4
Metal,3MW1B4RIOmiXa6CVd8Va2G,26,0.23399999999999999,0.9620000000000001,6,-4.806,0.263,4e-06,0.0485,0.121,0.163,173.4,4
Metal,082aruk105IENXRKj6RehY,1,0.446,0.89,8,-6.305,0.0552,0.00015900000000000002,1e-05,0.46799999999999997,0.32,94.97,4
Metal,39v9F4fMRSvpYPx9AOg9WW,52,0.295,0.772,7,-5.937,0.0448,2.8000000000000003e-05,0.736,0.12300000000000001,0.0406,89.94200000000001,4
Metal,5gp7nuCjOwI79WfO65di78,52,0.669,0.8190000000000001,11,-4.948,0.0748,0.0057,1.6e-05,0.149,0.542,127.984,4
Metal,3geOhalN9vGQSFhfQpK31E,33,0.47700000000000004,0.882,9,-5.895,0.0464,0.00038700000000000003,0.273,0.0962,0.369,94.007,4
Metal,1vXJJNYhzZSl88bcBtPHp6,42,0.414,0.9440000000000001,11,-5.716,0.0557,7.000000000000001e-06,0.6940000000000001,0.155,0.28600000000000003,160.056,4
Metal,5EDPYHSm8IyxdR6iHuqEfo,14,0.45799999999999996,0.6920000000000001,9,-4.333,0.0277,0.0172,1.1e-05,0.268,0.331,146.049,3
Metal,1heIWpUsTmMwGfFDbeeqOe,34,0.475,0.978,2,-1.778,0.0615,6e-06,0.00086,0.49700000000000005,0.201,120.041,4
Metal,6fGPI5szqUWv4iPfrpAwS6,48,0.45799999999999996,0.925,4,-4.82,0.10300000000000001,0.00015,0.00162,0.225,0.32799999999999996,76.994,4
Metal,7oDT5ui1sf8zdIifiUpuPM,32,0.34700000000000003,0.872,4,-6.599,0.0684,3e-06,0.871,0.0787,0.29,142.599,3
Metal,3pYePK10TNQN8UXDS5J9SE,38,0.47200000000000003,0.9890000000000001,8,-3.9,0.1,5e-06,0.00175,0.268,0.217,129.994,4
Metal,1KmX2Q8IwwLY2AMIMOmYlw,56,0.23399999999999999,0.995,11,-5.291,0.0775,0.00028,0.0333,0.10300000000000001,0.298,187.94099999999997,4
Metal,2kzszXfuuwvWTUMY0nLb39,54,0.39,0.981,2,-4.144,0.132,6.4e-05,0.529,0.26,0.264,150.371,4
Metal,6TubvpDV05llddNR8d2JNP,40,0.33299999999999996,0.9590000000000001,2,-4.348,0.07200000000000001,3e-06,0.0563,0.299,0.23199999999999998,137.05200000000002,4
Metal,6t2jl1tluzZfQeWr021BD0,35,0.49700000000000005,0.9259999999999999,1,-4.2410000000000005,0.0911,1.4000000000000001e-05,0.0019199999999999998,0.0954,0.19699999999999998,120.006,4
Metal,0zcU4ipnz9QZq1LWPMyRA6,34,0.34,0.986,7,-3.2289999999999996,0.278,6.3e-05,1.2e-05,0.7,0.26,100.006,4
Metal,3ALy0Zc6qM66BqEoYj0GKm,40,0.126,0.9740000000000001,5,-5.851,0.139,1.2e-05,0.402,0.23600000000000002,0.18,71.04899999999999,5
Metal,5T6XmMB2cO0zW8LUx9XmV7,40,0.5770000000000001,0.677,4,-8.76,0.052000000000000005,0.0158,0.000241,0.0904,0.56,149.996,3
Metal,03JXzZ0KcMMniiPKaXnRxA,29,0.304,0.369,7,-16.275,0.0293,0.0604,0.0045899999999999995,0.33299999999999996,0.318,97.958,4
Metal,7sxiG6BuAb28nh3qGmbz7L,54,0.44299999999999995,0.991,1,-3.458,0.281,0.00398,0.000579,0.106,0.048,155.045,4
Metal,570k0iNqjdLlBjkVBPajWy,50,0.21100000000000002,0.972,10,-3.755,0.188,0.00323,7.000000000000001e-06,0.573,0.2,143.75,4
Metal,6bLT2cXYDuDuaHcgQcXjep,39,0.456,0.97,1,-4.655,0.175,0.000393,0.0432,0.0914,0.0399,124.976,4
Metal,37wVVs5OLy6mUOxUf8DYsp,30,0.261,0.941,4,-6.5520000000000005,0.0938,2.7000000000000002e-05,0.53,0.10800000000000001,0.42700000000000005,89.546,4
Metal,2SCVjfCxZymSoX8njUXpk5,31,0.226,0.985,7,-4.093999999999999,0.157,2.2e-05,0.00305,0.769,0.159,137.827,4
Metal,7cOb6gyjKOvz4er05qbGAH,43,0.21100000000000002,0.866,6,-7.912999999999999,0.0538,3e-06,0.106,0.139,0.185,112.954,4
Metal,2uaWpMvsPUMkrh9qfeSZn2,0,0.46799999999999997,0.93,5,-5.6770000000000005,0.0346,0.0006,0.767,0.292,0.348,92.454,3
Metal,1EN9YEUrKFjbjq6ZlhISKp,29,0.38799999999999996,0.789,5,-7.752999999999999,0.0431,0.00013000000000000002,0.431,0.146,0.212,110.031,4
Metal,1ux3tUN5QnfnFlyDTCxELH,44,0.539,0.94,9,-5.0569999999999995,0.0879,0.000755,0.000683,0.253,0.292,140.037,5
Metal,2NsKz2TXOjA1wWnylGkkoh,38,0.528,0.8809999999999999,6,-4.641,0.052000000000000005,0.00132,0.0209,0.0408,0.473,120.323,4
Metal,1vi8pShtw3HtwCfC6TnjLY,42,0.474,0.925,2,-3.5389999999999997,0.146,1.8e-05,0.9009999999999999,0.324,0.142,139.97,4
Metal,4AbGkIVQC5wLDPOFjdEjDu,54,0.525,0.898,2,-4.356,0.0476,3.2e-05,0.135,0.204,0.6920000000000001,129.969,4
Metal,57aYp2siPOKxSNWczJmJUU,42,0.569,0.7659999999999999,7,-6.631,0.0338,0.000118,1.4999999999999999e-05,0.0945,0.11199999999999999,106.053,4
Metal,5ITVaGW0oLCsSOcdFyfqTt,24,0.12300000000000001,0.898,4,-5.977,0.105,0.0014199999999999998,0.87,0.109,0.0364,93.734,3
Metal,7ptg9ibcbnFjiyb4vhWNWj,38,0.5660000000000001,0.986,1,-5.016,0.0884,0.000696,0.0164,0.39899999999999997,0.15,127.515,4
Metal,3qhOKx0B4YDzrDOEMr1u44,23,0.507,0.9359999999999999,2,-5.412000000000001,0.0477,5e-05,0.462,0.105,0.35100000000000003,142.028,4
Metal,6vS5siwSidItcWFXskcpAA,53,0.506,0.7240000000000001,0,-7.086,0.0281,0.00011399999999999999,0.628,0.151,0.0724,102.037,4
Metal,2Q1SiJPkIbczE1uZPCw17g,39,0.361,0.929,10,-4.573,0.129,0.000965,0.184,0.131,0.0941,149.877,4
Metal,6oBjnOBqngXWsRuYY5eTnz,55,0.373,0.97,1,-4.905,0.18100000000000002,2e-05,0.6679999999999999,0.446,0.272,153.786,4
Metal,3qWmyQSoTA31BClpE4jyQq,34,0.479,0.9540000000000001,4,-5.6339999999999995,0.0969,0.00148,0.132,0.364,0.433,160.025,4
Metal,6sKtFh4BmrnOXpWrv3w45e,33,0.226,0.826,5,-4.189,0.0651,4e-06,0.0795,0.128,0.215,119.663,4
Metal,3uAkl6rQ39TlTQfUfvvl6T,13,0.504,0.8320000000000001,0,-6.32,0.0424,0.000379,0.000867,0.1,0.122,134.876,4
Metal,3oJhc0SRW3aproAmi0X4L1,25,0.604,0.83,6,-5.968,0.0548,0.000206,0.0,0.214,0.491,140.071,4
Metal,3Q2av1k8djYw1s7Puzt7Uz,33,0.355,0.9279999999999999,11,-7.231,0.08199999999999999,0.00175,1.1e-05,0.111,0.38,169.988,4
Metal,6gNvDcqF3cKuOTJVWNOfJM,16,0.509,0.5710000000000001,0,-6.226,0.031,0.0328,0.0,0.106,0.235,119.992,4
Metal,50YhFX77yQc7t9NCvqjrwq,42,0.47600000000000003,0.977,8,-4.061,0.0787,0.0005549999999999999,1.4999999999999999e-05,0.257,0.387,163.025,4
Metal,6KTgOkE46F7RimIOBFSQyJ,39,0.105,0.986,1,-4.138,0.10800000000000001,1.4999999999999999e-05,4.6e-05,0.0746,0.0599,176.042,4
Metal,2cRxrrGrcSCMtfdAHHOhFk,47,0.428,0.8740000000000001,4,-6.664,0.128,0.000337,0.0419,0.311,0.261,119.708,4
Metal,1X4Ntw6Lbaa1ACgilCqMpr,59,0.42100000000000004,0.95,10,-3.985,0.0768,1.2e-05,0.00021400000000000002,0.314,0.557,80.91199999999999,4
Metal,3qkJ8PXFtuoGw6wGC6nVqW,38,0.41600000000000004,0.991,11,-3.487,0.14400000000000002,0.000122,0.0164,0.368,0.317,179.96200000000002,4
Metal,7MeXwzhSDGfqNfuFANgzVC,76,0.40700000000000003,0.8759999999999999,8,-4.145,0.0529,0.000254,0.00265,0.215,0.527,116.335,3
Metal,1W1Fchq0voTFhKGWmn57uW,11,0.285,0.866,4,-6.7620000000000005,0.0674,0.0175,0.0575,0.541,0.642,162.30700000000002,4
Metal,0v94bkWX5NUtTN7OpCcA19,66,0.517,0.97,1,-3.992,0.0767,0.000386,0.00026000000000000003,0.0413,0.473,100.036,4
Metal,4pVbPbnMQbkffvKVGHI218,50,0.539,0.9840000000000001,5,-3.0980000000000003,0.0521,5.3e-05,0.0341,0.7120000000000001,0.502,100.90299999999999,4
Metal,1msix6bcGc3Bfj5XuLLz3A,21,0.456,0.9540000000000001,7,-8.08,0.0613,0.000567,0.00381,0.111,0.0403,126.039,3
Metal,5z7hHu8kO7vh0TkG1WviT8,48,0.48200000000000004,0.953,6,-4.46,0.0533,5.7999999999999994e-05,0.0116,0.182,0.588,152.97,4
Metal,2UVxYinhlXXOnqzZm0wabj,0,0.41700000000000004,0.902,11,-5.638,0.0424,2e-06,0.0151,0.08,0.601,145.039,3
Metal,5U4zsEy3Q8GQRuAsV7IFbN,44,0.40399999999999997,0.9890000000000001,2,-1.374,0.184,1e-05,0.556,0.536,0.153,94.291,4
Metal,54eX38zGN4OqBCpi3C2Sge,33,0.39899999999999997,0.877,11,-5.417999999999999,0.0804,9e-06,0.358,0.677,0.254,112.351,3
Metal,3j5hiaEtn22AJyz4ugwckH,43,0.456,0.977,1,-4.7860000000000005,0.124,1.6e-05,0.0099,0.155,0.293,139.998,4
Metal,74KubDosT5VYjQHyou2ZGa,21,0.431,0.7959999999999999,8,-4.512,0.0508,8.8e-05,0.08900000000000001,0.165,0.115,103.97399999999999,4
Metal,6S0sAqCxsmLsqcaeegJWh5,47,0.188,0.8959999999999999,0,-7.07,0.0646,2.4e-05,0.7490000000000001,0.24,0.0789,151.085,4
Metal,74h8514oIgd21HPFa5ci19,1,0.39399999999999996,0.8640000000000001,3,-5.827000000000001,0.0336,0.00132,0.835,0.13,0.395,76.961,4
Metal,7FeV7hAGPupWz8wqnfmDHz,46,0.21100000000000002,0.993,0,-4.095,0.23199999999999998,0.0004980000000000001,0.0,0.10400000000000001,0.0521,106.042,3
Metal,07TwX5DB1dq9tJ1L7z77qb,38,0.257,0.797,5,-6.398,0.0461,0.000709,0.0019100000000000002,0.495,0.237,95.006,3
Metal,0dtO8YqN51tcJosKgU8Z0Q,42,0.406,0.9359999999999999,2,-4.564,0.11,0.000168,0.242,0.062,0.26,139.922,4
Metal,3cwDSDzTiWr5H5xMQhQ6Mx,70,0.64,0.922,9,-6.2829999999999995,0.0385,0.0036899999999999997,0.055,0.332,0.7190000000000001,125.105,4
Metal,5yrGsJoG4FsTg6luHlNGK2,47,0.6659999999999999,0.7929999999999999,6,-6.028,0.0647,0.0021899999999999997,3e-06,0.0799,0.451,96.04700000000001,4
Metal,6aoG45Du4cREd8EFXo2CAT,30,0.22,0.45,4,-6.662999999999999,0.0398,7.3e-05,0.596,0.0828,0.079,108.87,4
Metal,2Or1GHUOl9aAuP806t6oK9,30,0.47,0.995,9,-2.412,0.15,0.000359,0.00137,0.28,0.0886,130.037,4
Metal,6imjjOJ63SnfvbYTARjyqz,55,0.44299999999999995,0.846,10,-5.545,0.0499,0.000594,9.1e-05,0.10099999999999999,0.233,176.12900000000002,4
Metal,5rRlHbrGzdoIJJoR6tmaCY,35,0.251,0.958,9,-4.9430000000000005,0.16699999999999998,0.000204,0.151,0.129,0.127,129.958,3
Metal,0IXpUl1fn2QZcBavfuq0H4,63,0.61,0.8240000000000001,4,-6.046,0.0534,0.0136,2e-06,0.0606,0.8220000000000001,134.99200000000002,4
Metal,5WDesEZgxx5SlTW5ATxmAx,22,0.5589999999999999,0.95,4,-2.032,0.0418,3.5e-05,0.247,0.226,0.596,120.021,4
Metal,6KNE8oxftEUsm0dLm8ZLRp,41,0.45299999999999996,0.907,2,-4.133,0.0832,0.00321,9e-06,0.0683,0.479,115.068,4
Metal,4GJWAOdD3zmImgpVXvAWX3,30,0.431,0.905,4,-7.702999999999999,0.0268,0.000453,0.9179999999999999,0.11,0.44799999999999995,78.339,4
Metal,5o5XuQreoeRNYiFXxx3bAk,43,0.42100000000000004,0.851,7,-5.789,0.153,4.3e-05,0.00149,0.324,0.33399999999999996,142.109,4
Metal,04dTMj6tlOVW9djcWj9GtF,31,0.48700000000000004,0.978,8,-4.15,0.0642,2.7000000000000002e-05,0.000513,0.242,0.547,115.01,4
Metal,2ZjTthIga0KHuFgNut1W9d,0,0.28,0.7140000000000001,11,-5.653,0.0314,0.039,3.3e-05,0.16399999999999998,0.5329999999999999,174.088,4
Metal,6JCQykeXZ1DQ1Wj2j9FFyV,34,0.44,0.9520000000000001,1,-6.194,0.0526,0.000139,0.0025399999999999997,0.0524,0.5710000000000001,162.004,4
Metal,7GonnnalI2s19OCQO1J7Tf,72,0.474,0.977,7,-3.839,0.17600000000000002,0.0011099999999999999,0.00298,0.201,0.245,89.494,4
Metal,37sHvmfucR93McUcq0UNhp,2,0.495,0.9590000000000001,2,-4.063,0.132,0.0005099999999999999,0.0,0.326,0.444,144.05100000000002,4
Metal,1NLEVZhbYRwf71MNXXlIh4,46,0.536,0.922,11,-6.135,0.0465,0.00023799999999999998,0.496,0.122,0.44299999999999995,107.007,4
Metal,0EV08ZFYMYsc8hCwDuC97H,1,0.445,0.98,5,-4.369,0.0731,2.4e-05,0.163,0.129,0.293,155.045,4
Metal,5FWJgb9sESNmV5LQyQftL8,44,0.495,0.81,1,-5.608,0.10400000000000001,0.0029,0.0156,0.331,0.396,99.984,4
Pop,2mKouqwAIdQnMP43zxR89r,72,0.835,0.7070000000000001,8,-5.074,0.0598,0.0219,2.2e-05,0.10800000000000001,0.92,93.955,4
Pop,1Y9HOwUH6sezrAERMDSXBf,18,0.688,0.604,11,-10.702,0.18,0.0118,0.185,0.19699999999999998,0.603,168.024,4
Pop,19fm0eNKTeg1JbHCHwPhLe,54,0.738,0.861,11,-5.916,0.0324,0.0369,0.0,0.0942,0.7559999999999999,104.027,4
Pop,62CjzgjzGMO0oBKhEs9Sxj,34,0.539,0.685,0,-5.157,0.0461,0.373,0.0,0.0809,0.535,123.955,4
Pop,3lSKMuNCPRBxr1omiYPujz,13,0.466,0.594,8,-7.9239999999999995,0.0347,0.000552,0.0,0.319,0.701,134.359,4
Pop,58zsLZPvfflaiIbNWoA22O,84,0.602,0.7070000000000001,11,-4.0969999999999995,0.302,0.39299999999999996,0.0,0.165,0.539,75.09,4
Pop,3dhovhoxwJz3pia2mpuib9,67,0.444,0.316,2,-7.751,0.0429,0.841,0.0,0.138,0.565,201.64,4
Pop,39dKOThvgcl7udLCvq0nvy,40,0.725,0.84,9,-5.285,0.0372,0.0858,1.8e-05,0.055,0.6859999999999999,128.743,4
Pop,1A5V1sxyCLpKJezp75tUXn,61,0.484,0.841,7,-5.438,0.0291,0.0196,2e-06,0.14800000000000002,0.28600000000000003,92.124,4
Pop,5qE1ACdGvMzh9ZHxYLz8gX,28,0.687,0.825,5,-7.496,0.0515,0.636,0.004079999999999999,0.14400000000000002,0.97,164.232,4
Pop,4OT4AvPAq1o0rscVNdC20X,20,0.754,0.449,4,-14.013,0.0615,0.7240000000000001,0.0,0.162,0.972,82.751,4
Pop,6UaRii9AH6Zss9xNMEQ2M9,78,0.746,0.922,10,-5.013999999999999,0.23600000000000002,0.24600000000000002,0.0,0.515,0.617,86.961,4
Pop,4Q28TwldTqBGxYfyWaYPFL,65,0.489,0.25,8,-11.975,0.0335,0.925,0.0,0.126,0.447,175.90099999999998,4
Pop,2rfv7EIuG4ToxDMUgZisyz,59,0.64,0.45399999999999996,1,-7.696000000000001,0.0425,0.799,5e-06,0.16399999999999998,0.20800000000000002,139.885,4
Pop,3BymzRCyTpah2tLfjXuMok,59,0.43700000000000006,0.726,8,-3.705,0.0386,0.156,0.000492,0.156,0.141,137.93,4
Pop,72zmwnbXjx9fMUjw3mbDSs,73,0.48700000000000004,0.7240000000000001,0,-5.905,0.0289,0.00224,1e-05,0.213,0.531,102.03,4
Pop,0Of5so0SmxQprfv96NkXhb,58,0.573,0.7859999999999999,7,-4.354,0.0353,0.0625,0.21100000000000002,0.11699999999999999,0.628,110.289,4
Pop,7mldq42yDuxiUNn08nvzHO,87,0.731,0.469,5,-7.226,0.0326,0.46299999999999997,1e-06,0.10300000000000001,0.618,98.963,4
Pop,4oaj36KzXRgDg4McgcTsZK,57,0.927,0.721,8,-12.561,0.0908,0.42200000000000004,4.4e-05,0.0422,0.966,103.01799999999999,4
Pop,60Q0ZSKKBea7otGijFgrQI,48,0.7120000000000001,0.5539999999999999,3,-6.672000000000001,0.0337,0.47700000000000004,0.0,0.19,0.361,116.91,4
Pop,1UMJ5XcJPmH6ZbIRsCLY5F,47,0.609,0.37799999999999995,7,-9.584,0.031,0.59,0.0,0.083,0.384,74.535,4
Pop,6Gds0xbRf66IPJ3Qo0pmPL,55,0.573,0.49700000000000005,11,-5.504,0.442,0.547,0.0,0.0912,0.7340000000000001,123.76299999999999,4
Pop,4YMqbFcDIFiCBd02PzUBcM,74,0.7809999999999999,0.526,6,-6.985,0.293,0.0619,0.0,0.0457,0.6609999999999999,94.992,4
Pop,1qRhvlCXiB8JsNM6uP27Km,33,0.589,0.6940000000000001,10,-4.39,0.0258,0.292,0.0,0.0471,0.815,175.987,4
Pop,1CuzzAbJ4q28V5JOLCzQVp,53,0.605,0.795,11,-6.086,0.0712,0.0015300000000000001,0.0,0.207,0.26,139.89600000000002,4
Pop,3l8R5cWibB5PQHRiNrWwLu,16,0.542,0.8640000000000001,4,-2.325,0.0432,0.0168,0.341,0.191,0.561,73.487,4
Pop,191HHrs8Bwa8VZ4IJ2iG67,23,0.43799999999999994,0.653,9,-7.2,0.36,0.7,0.0,0.9440000000000001,0.317,108.36,1
Pop,0XZ7s9UpQNmSOvRj0AaZH7,17,0.715,0.88,8,-5.151,0.233,0.0734,0.000173,0.369,0.773,103.06299999999999,4
Pop,7y9iMe8SOB6z3NoHE2OfXl,83,0.675,0.736,0,-3.6039999999999996,0.0302,0.06,0.0,0.0879,0.584,118.369,4
Pop,5dhsuaGYQpEhXsOQsbLL7s,49,0.584,0.65,1,-6.202000000000001,0.35700000000000004,0.215,0.0,0.0776,0.685,96.726,4
Pop,4Tg91m9UwW6e58lldxkurB,25,0.608,0.871,3,-3.89,0.0988,0.47200000000000003,0.0,0.0916,0.583,126.61399999999999,4
Pop,68bjO39GD3JEEL3qAu0bGC,38,0.604,0.512,7,-5.045,0.0868,0.433,0.0,0.337,0.698,78.53,4
Pop,4ILuRf97jerQsbLemK4d8e,45,0.603,0.7929999999999999,7,-4.731,0.10400000000000001,0.314,0.0,0.135,0.81,142.933,4
Pop,1abEKUjJOpSYhwggMfbIWA,53,0.529,0.569,7,-6.711,0.335,0.191,0.0,0.0923,0.635,84.42299999999999,4
Pop,2HuHopKnnuGQEpGb0CssCs,52,0.654,0.903,0,-5.252000000000001,0.0798,0.0222,0.0,0.24100000000000002,0.597,129.442,4
Pop,1psa4nfu2cZ6gS4WoJkfQQ,59,0.573,0.23399999999999999,5,-11.647,0.153,0.89,0.0,0.129,0.423,98.199,4
Pop,11HLyzoCyx8hXKXVmrg1Sy,52,0.67,0.512,7,-14.62,0.0335,7.900000000000001e-05,0.0985,0.105,0.965,125.18,4
Pop,5Qm8Ll86HwwH6U2ZLWOINf,31,0.405,0.655,7,-6.676,0.0389,0.446,0.0,0.0977,0.28,74.805,4
Pop,1XGmzt0PVuFgQYYnV2It7A,76,0.741,0.742,4,-4.774,0.0395,0.0169,0.0,0.293,0.507,110.01799999999999,4
Pop,4vxA3aI7l73i0Hi819OQhH,71,0.6859999999999999,0.475,4,-5.572,0.0748,0.619,0.0,0.501,0.742,86.353,4
Pop,2QCndYqRherBtKjBpyySC6,68,0.6509999999999999,0.568,5,-6.774,0.0275,0.282,0.0,0.0862,0.799,93.006,4
Pop,3WimH2U1PohKGB3D4yXq9t,1,0.445,0.57,9,-5.96,0.0321,0.529,0.0,0.373,0.6859999999999999,109.24600000000001,4
